text,target
"怎么做到的？”
相比起这些，路西法更在意拉斐尔是如何做到潜藏的这么近，却可以不让自己发现的？按实力来说，拉斐尔比路西法还要差上一些，不应该会有这种情况的发生才对，而且……天使们就没有一个是擅长潜藏隐匿的。
拉斐尔又抓了抓头，然后不好意思的取出了一个奇怪的东西：“陛下曾经在一个世界中发现了这个东西，但一直不知道有什么作用，已知的这个东西的作用就是可以用来治愈一切伤势……甚至是濒死的状态，被这个东西的光芒照耀之后，也可以恢复过来！”
路西法耐着性子听拉斐尔在那里讲解，他知道这个家伙还没有说到正题，倒是一旁的叶文一脸好奇，同时总觉得这个作用有一种强烈的即视感。
“除此之外……它还有一个神奇的效果，就是可以将一些事物隔绝开来，比如像是这样……”
拉斐尔手中一捏，这一团不起眼的东西就散发出了一阵阵光芒，将其笼罩在了其中，就好像多了一层光芒闪烁的护照将起包裹在了其中一样。
而几乎是同一时间，路西法的脸色就是一变，他发现明明就可以看到面前的拉斐尔，但是在自己的感知中，竟然怎么也无法感觉到拉斐尔的存在。很明显，他的感知能力被那个奇怪的东西给隔绝了！
或者说，自己的感知之力穿过拉斐尔所在的地方直接向着远处延伸开去，这样一来得到的信息就是：这里什么都没有！
至于在视觉上的隐匿身形……这对于一名大天使来说并不是什么难事，稍微使点手段就可以了。
“看！就是这样！”
拉斐尔依旧是那副笑眯眯的样子，不过很快他就将目光转到了一直不说话的叶文身上：“不过，似乎对这位先生不起作用呢！”很有亲切感的笑容和语调，就好像是邻居家的一名弟弟在和你打招呼一样，不过叶文却知道这个看起来不过二十不到的年轻人，是天堂神族顶尖的战力，其实力绝对不容小视，如今虽然亲切的和自己谈话，但不代表这个家伙毫无威胁。
心中戒备着，表面上则保持着刚才的模样，也是一脸笑容的点了点头：“我的眼睛有一些特别！”
若不是琉璃瞳的话，可能他也无法察觉到这个天使的存在，不过即便如此，他的琉璃瞳也只是感觉有一团奇怪的能量在旁边，究竟是什么东西却看不真切。好在其中隐约透露出了天使最常用的那种光明之力，这才让叶文判断出有天使潜伏在旁。
这让叶文很是庆幸，如果不是有这对神瞳，不知道要在多少事情上吃亏！何况这对眼瞳的效果可不仅仅于此，必要的时候完全可以发动突然攻击。
而且根据以往的经验，哪怕那个奇怪的东西具备隔绝一切的力量，也无法隔绝掉这对眼瞳所施放的琉璃火，因为只要叶文看到的就会被攻击到，也算是这一法术的特色了，而那个东西虽然可以将气息隔绝开，却还是会让人看到的，也就是说依旧暴露在叶文的攻击范围之内。
心中大致思索了下应该如何对付这个拉斐尔，叶文也算是有了充足的底气，再与拉斐尔说话的时候，就越发显得从容淡定了。
“是呢，的确是一对非常漂亮而又强大的眼瞳！”
叶文的双眼此时颜色变换不定，更散发着七彩流光，看起来自然美丽非常，而且其中所蕴含的强大威力，拉斐尔也能够清晰的感觉的到，心中对这个东方人也更加看重了几分。
不过，在他的眼里，面前最危险的家伙依旧是路西法，相比起从来没见过，完全不知道底细的叶文，路西法的强大他可是不只一次的亲眼见证过的，这一次撞破了路西法的计划，这个男人肯定不会这么轻易的就放自己离去的。",0
"风么？”看看四周。
红磡体育场，有风么？
舞台上梅艳芳与金城武共同的演绎只能用很精彩来形容，之前说自己不会唱歌的金城武，表现出自己惊人的天赋，虽然在换气咬字方面还有些欠缺，但这足以引起贵宾席上音乐大佬黄霑的注意。
“这个叫金城武的小伙子很不错嘛。”
“是啊，唱国语歌曲应该很好的————”旁边黎彼得道，“只是一些技巧没有掌握，如果仔细培训的话，未来说不定还能在歌坛红起来。”
“嗯，形象也不错，高大俊朗，难得的是很阳光，如今阳光型的歌手不多呀除了黎明就是郭富城”黄霑评价道，“如果可以的话，我很希望能把签下来。”
“那等到演唱会结束，我找他谈谈？”黎彼得主动请缨道。
“不，还是我出马吧，”黄霑笑道，“我有件事情希望你能帮我一把……”
“什么事情？”黄霑一笑道，“等一会儿你就知道了。”
随着时间的推移。梅艳芳红磡演唱会很快就到了结束的时候。
所有观众依旧沉醉的那或火爆激昂，或火辣疯狂，抑或温柔甜蜜，深情款款的歌声中。
时而漫步云端，时而陷入跌入海洋，在音乐的浩瀚中游弋舞蹈……
一直到演唱会正式谢幕，人们这才清醒过来，“实在是太棒了，不愧是天后级别的演唱会，值回票价啦”“是啊。整个演唱会只能用美轮美奂来形容”“这是我这辈子看到过的最high的节目”“用三个字形容，一级棒用两个字形容，牛叉用一个字，牛”……请你帮忙续写：所有歌迷都在纷纷评价着这场演唱会的感受。作为歌迷的金城武也不例外，对朋友说道：“简直太棒了！”
朋友：“是演唱会棒，还是你被挑选一起唱歌太棒？”
金城武：“怎么，你吃醋了？”
朋友：“废话，能和芳姐一起唱歌，谁不吃醋呀！”金城武：“嘿嘿，谁让我是帅哥呢，你没听芳姐一开始就说，要找帅哥同台演出么？”
朋友：“晓得啦，知道你是‘帅锅锅’，我们都是丑小鸭—————回去我一定要质问我的父母，怎么会把我生成这样！”
金城武：“呵呵，让他们直接帮你回炉算了，像我这样帅的，到哪里都吃香！”
朋友：“你这话倒是没说错，上一次去麦当劳，那小姑娘看你看得入神，最后愣是赠送了一只炸鸡腿，还有去商店卖服装，我挑了一件不打折，你一上去，打七折这是什么世道啊，难道是‘帅锅锅’就有优惠么？”
金城武：“哎，没办法，人长得帅不是我的错，迷死女人也不是我的罪——————说不定未来我还能变身成为大明星，到时候我就能买自己最喜欢的机车啦！”
朋友：“挑，你能成明星？我现在就大喊三声————我爱金城武！”
……
就在两个好朋友说笑着的时候，忽然一位工作人员越过朝外走去的人群满头大汗地跑了过来，拉起金城武就往外拽，焦急道：“总算找到你了，还以为你已经走了呢————黄先生找你有事儿快点，耽误了事情，我可担待不起！”
“哎？你……你找错人了吧？”金城武一时还有些弄不清状况，下意识的使劲往后退。",0
"充满了危险的世界，追寻至强之路的故事！
此刀当碎虚空界，此剑当开造化权！血戮尘寰世无双，傲视三界笑红尘！
节选正文：可其中却没一样，真正适合这融雨化云真气。要么是属性不合，要么是有冲突之处。剩下的，则有大部分乃是残篇，未含真正精要。
创造出这套被他命名为融雨化云控灵决的印法，虽是临时起意。不过结果，却令岳羽满意之至。
虽只是个大概雏形，可其威能精妙，隐然是更胜水火诸天阴阳轮印数筹。
也就是说，他如今的阵符造诣。更胜过当初紫云道人，还是太乙真仙之时！
“我兼修五行大神通，这印法也需五行并蓄。水火诸天阴阳轮印虽好，却已不合我所需。他日若有空闲，倒是可以尝试一番，创造一套五行印决——”
稍稍分心，岳羽也终是听到了上空，那议论声响。那焰灵真人，正是一声冷笑：“这便是你们水云宗弟子所布之阵？莫要贻笑大方！”
那扬艺亦是眉头紧皱：“两位祖师若执意定要如此，弟子也不阻拦。只是莫要坏了这祭坛，还有这玄武天元阵——”
岳羽的神情微怔，接着下一刻，便已注意到。极涣极天那难看无比的面色，显是已受了不少冷嘲热讽。
心下只微一凝思，岳羽便已大约猜知缘由。不由是心下冷冷地一哂。
“有眼无珠之辈！”
这些水系符文，又哪里可能是玄武天元阵的扩伸那么简单——
微微摇头，岳羽再次全神灌注。双目之内，竟是隐透着幽蓝神光。
十指翻飞，凝起了一重重指影布于身前，令人是眼花缭乱。到得最后时，却是双手呈莲花散开状，结印于身前，久久不动。
空中众人皆是不明其意，然后下一刻，整个控云山，竟蓦地轰摇动。带起了空中，一连串的爆震。整座山峰，连同下方地脉，竟是被一股浩大的灵力推动着。硬生生平移了十数里地，而那山峰之外那些水色符文，也彻底蔓延到了山脚处。将整个五十万丈高峰，彻底包裹在内。
那月山真人，是第一时间倒吸了一口冷气，竟有些茫然不知所措。
也不知那整个山峰，到底是因何缘故，居然发生平移。
更令人惊异的，是那地脉居然未断，反而更是旺盛充盈。使这山顶处的灵力浓度，一瞬间便骤添三成！
“莫非只是巧合而已？”
这个念头，只在他脑内一闪而过，便已抛开到一旁。这样的几率，不足亿万分之一。更不可能，恰巧发生在此时。
焰灵本待是再次出言嘲讽，这时也微微一楞，神情有些愕然。
嚅动了一番嘴唇，最终却是吐不出一个词句。他即便是不修水系神通，却也可知晓。
光是这灵脉变动，便可使那玄武天元阵的效用，再添至少两成。
对这千万里内的云气控制，亦必更精准三分。
极天眼里带着几分寒意，冷冷扫了眼众人。唇角处，亦透出几分隐约的讥嘲之意。
“一群蠢货！”
上空中的这番变化，岳羽也已是懒得再去理会。便在那山势平移，地脉变动之后。又连续结出十数手印，引导梳理着这方圆千里之内的灵力流动。
直到这因地势之变而紊乱的灵力，彻底恢复平静。岳羽才是深呼了一口气，把最后一个手印结出。宛如是宝瓶在手，双手虚抱。
仅仅是一霎那之后，这控云山上，竟是传出一声声卡喳喳的山石爆裂之声。",0
"也都是杀意浓重。
“这是什么情况？”
萧凌宇眉头微皱，心中很是诧异，缓缓飞了过去。
“天道宗的，你们欺人太甚！”
白发已经被血染红的老者，愤怒地吼道。
“呵呵，是你们实力不济还非要和我们抢夺神器，我们难道就该眼睁睁看着你们夺走神器而不动手？”那位手持竹筒的修士，笑着回道。
“方才宝物已经被你们夺走，我们也没有再出手，你们为何还要攻击我们？”老者质问道。
“你们为了守护神器，把人都拼死光了，宝物被我们抢来，你们就只剩七八个人，自然不敢动手。可你们毕竟也杀了我们那么多人，我们总得为同门报仇吧？”手持竹筒的修士风轻云淡地解释道。
“那现在呢，现在神器在你们手中，我们的人也死的只剩下三人，你们还围着我们作甚？”骆哲冷然问道。
对方人数是自己这边的十几倍，又有神器，骆哲纵然厉害，也是猛虎架不住狼多。
“我们围着你们，当然是想要你们的性命了，你连这个都看不懂吗？”手持竹筒的修士答道。
“你们如此赶尽杀绝，难道就一点不在意我们火宗与你们天道宗的联盟关系？”白发老者恨恨地问道。
“就是因为在乎，所以才要杀光你们，不然你们回去后乱嚼舌根子，肯定会影响到两宗的结盟。”
手持竹筒的修士摇头应了一句后，忽然喝道：“动手！”
几十位天道宗修士得令之后，将准备好的攻击尽数打出，几十道流光密集地射向火宗三人。骆哲纵然有速度优势，奈何这种密集的攻击之下，他也难以将身法展开。
几十位同期修士一起发动攻击，三位已经负伤的火宗修士估计连这一轮都扛不住。
不过也就在天道宗修士刚刚发动攻击之际，萧凌宇已经落到了三位火宗修士跟前，并将自己的气势释放出来，瞬间便将那几十道流光震飞。
仙宝退走，光华黯淡；仙符却是倒飞回去，在天道宗修士群中炸开。
天道宗修士如何也没有想到，这一波看似能够将三位火宗修士全部灭杀的攻击，到最后竟是让自己这边直接死掉了十几人。
“你是何人？”那位手持竹筒的修士，瞪着眼睛，对萧凌宇问道。
“我是何人不重要，重要的是，既然是同盟，你们怎么能对盟友赶尽杀绝？”萧凌宇淡然回了一句。
第四百五十四章 到达仙界
“阁下好像不是火宗之人吧？”手持竹筒的修士脸色变了变，随后问道。
“不是。”萧凌宇点头回道。
“既然不是火宗之人，我劝阁下还是不要强出头为好，我们天道宗不是你能够招惹得起的。”手持竹筒的修士冷冷地说道。
“我无意招惹你们，只想保住这三人的性命而已。”萧凌宇摇头道。
“阁下只有一人，也必定是九天玄仙以下的境界，阁下此时强出头，我认为是一件非常不冷静不理智的事情。”手持竹筒的修士威胁意味十足地说道。
“呵呵，理智不理智，我自己清楚。其实我也想劝阁下一句，带着你们的人赶紧走吧，毕竟神器已经到了你们手中，还是不要节外生枝为好。”萧凌宇笑着说道，虽然面对几十位天道宗修士，他也是表情非常轻松。
其实萧凌宇知道，天道宗之人肯定不会轻易离开的。
“哼！我看阁下是敬酒不吃吃罚酒，我倒要看看阁下如何保住他三人的性命！”",0
"清除掉这一纪文明主角，第二方案，在其成长到足以被‘原罪’吸收前，完成幽灵计划，让这一纪文明尽快完结，使‘原罪’无法吸收这一纪文明的主角，投票开始。”
“判断我，第二方案。”
“数据我，第一方案。”
“逻辑我，第二方案。”
青年自言自语的说着话，直到这三句话说完后，他才又闭上了双眼，身体也渐渐消散在了虚空中，他嘴里依然还在慢慢说话道：“逻辑我，联络人类政府，告诉他们，加快幽灵计划进度，六个月缓冲时间减少到三个月，否则该计划失败……”
渐渐的，这个青年彻底消散在了虚空之中……
四方云动，当龚叶羽出现的消息传递开来时，一股股暗流涌动在了世界各处，而隐藏着的势力，世界政府，还有那未知的势力，都把目光投向了西欧……
就在龚叶羽出现的消息传递开来的当天下午，在地球南极上空，一个漆黑的空洞渐渐成形，当这个空洞变到最大时，一个人形出现在了这个漆黑空洞顶端，接着就听到这个人形发出啊啊的叫声从天而落，啪的一声猛坠在了南极那厚实冰层之中，一阵轰隆爆破，这个人形也不知道砸进了多深的冰层之下，看起来似乎是死定的了。请你帮忙续写：就这样，过了约莫十多分钟之后，一个笑嘻嘻的青年男子才从冰层里爬了上来，这是一身穿漆黑长袍的英俊青年，一头灿烂的金发让他看起来仿佛希腊神话里的太阳神，当他彻底从冰里钻出来后，便笑着对天空顶端大骂了起来道：“我草你全家！瓦尔基里！用得着那么狠吗？居然敢把我从第七狱踢出来！等我回来才要你好看！”便是大骂着时，这个青年依然是笑嘻嘻的模样，准确的说，他似乎只有这一个表情。
直到骂完之后，青年才把目光看向了四周，他所看向的前方出现了一枚五芒星阵，这个五芒星阵旋转之中，无数的信息就传递到了他的思想里，隔了半天，他才喃喃笑道：“南极吗？真是怀念啊，上百万年的重回故地，呜，感动中……”
说话间，青年忽然一愣，他又把目光看向了五芒星阵，就这样持续了数分钟之久，他的笑容才略微有些淡了下来，不过脸上还是带着这种说不出诡异的笑容，他依然是喃喃自语道：“第五纪文明啊……可是为什么带有三眼族的痕迹呢？但是信息轮里又没有三眼族人的踪迹，古怪……”
“不过倒是另有一个好消息啊，这一纪文明的主角已经出现了啊，名字叫作……龚叶羽吗？幸运的凡人，有资格成为我们中一个的人，这一纪文明唯一的可以幸存者，也将成为神之手的人啊……”",0
"有很多职业经理人打理，一切都步入正轨，就是拍卖行那里，因为近期没有什么道具拍卖，已经有半个多月没有开张了！”威尔森恭敬的说道。
对于这个老板，威尔森不敢有任何想法，同为契约者，对方的战力他只能仰视。只是威尔森并不知道，林飞这一次回来，战力直接暴涨，如果他知道林飞现在的战力，怕是只能更加恭敬和臣服。
“没有拍卖品吗？这个好说，一会儿你来取一些就是了！”林飞一听是这种小事，轻松的说道，他在现实世界拥有具现化能力，可以制造很多独特的道具，虽然不是“原版”，但功效也差不多。
“还有其他事吗？”林飞问道。
“没有了！”威尔森想了想，又道：“老板，你是刚刚从任务世界回归的吗？”
见到林飞露出不解的神色，他赶忙解释道：“是这样，最近恶魔空间里多出了一些特殊的功能，我想您可能还没有留意。”
“什么新功能？”林飞还真没有留意，昨天一回来便是大吃特吃，接着就是回来休息，哪会注意到恶魔空间里有什么心功能。
威尔森一听，却是心中暗喜，自己这马屁还是拍的正是时候，却是赶忙讲解道：“是这样，恶魔空间里多出了一个叫做‘邮局’的建筑，可以接受到来自任务世界里剧情人物的信件，据说这些信件代表着的是一些特殊的任务，已经有很多契约者收到了来自剧情人物的信件。”
林飞一愣，暗道竟然还有这种设定。
随后他看了看威尔森问道：“听你的意思，你没有收到过信件吧？”
显然，林飞注意到威尔森用的是“据说”这个词儿。威尔森有些尴尬，点了点头道：“不是每个契约者都能收到的，我知道至少有九成九的契约者没有收到，收到信件的只是非常少的一部分人，而且听说必须是要和剧情人物有特殊交情的才行，只是一般情况下，谁没事干会和剧情人物打成一片，而且很多剧情人物也不是那么好接近的！”
林飞点了点头，心中记下了这件事，却是摆摆手，让威尔森出去了。
“邮局？竟然有了这种地方，那会不会有剧情人物给我邮寄信件？”林飞自顾自的想着，越想，越觉得有些抓心挠肝，却是选择传送进入了恶魔空间要亲眼看看。
很快，林飞就打探到了邮局的所在。
那是一个在恶魔空间广场靠西北面的建筑，刷着绿色的涂料，两个手持长矛的NPC站在门口。里面的大厅空空荡荡，没有几个契约者在，显然威尔森说得没错，这里的“生意”不大好。
林飞来的时候，刚好有几个契约者结伴过来，林飞跟着这几个人走了进去。
听着这几个契约者的对话，显然他们也是刚从任务世界返回，听说有了邮局便赶来看看，又或者说是碰碰运气。
林飞排在这几人后面，一个个的去一个窗口询问。所谓的询问，也只将手按在那里的一个水晶板上，那里有NPC会马上告诉你有没有所属的信件。
“靠，竟然没有我的信件，这邮局该不会是骗人的吧？”一个契约者查询后，不满的说道。
“没有才是正常，一般一百个契约者，能有一个收到信就不错了，要知道一封信，就代表着一个特殊任务，哪能让你那么容易遇到。”另外一个契约者笑骂道，他同样查询后，也没有收到信件。
慢慢的，终于轮到林飞。他走过去，看了看里面站着一个身材苗条的女性NPC，后者用一种模板化的微笑和语言给林飞介绍规则。
“只要将手按到这里，我就会帮您查询信件！”女性NPC柔声说道。",0
"大萨满严肃的道：“黑旋风，多谢你了，你是我一生中所见到的最聪明和忠诚的魔兽。”
以他的身份和地位，竟然对一只魔兽这样说话，也算是给足了黑旋风的面子，众人的心中这才有些好过。
黑旋风摇头晃脑了片刻，一股微风将勒杜手中的枝条卷了起来，并且送到了肖恩的面前。
肖恩接过了枝条，轻轻的叹了一口气，拍着黑旋风的大脑袋，目光有着说不出的爱怜和喜爱。
勒杜向着众人微微一笑，当下告辞离去，看他如此匆忙的样子，似乎是在担心肖恩等人会反悔一般。
肖恩微微摇头，既然黑旋风已经出血了，那么就算他后悔也是没有半点意义的了，无论如何，也不能让大家伙的一片好心白费了啊。
目光在枝条上看了几眼，肖恩微微的摇头，这玩意确实是古怪，就连堪称是博览群书的一号也不知道这东西的来历。
他的手在空间项链中摸索了一下，取出了二颗魔核和二颗紫金晶石。
将手中的枝条、一颗七级无属性魔核和一颗紫金晶石递过了德鲁夫，道：“这是黑旋风用自己的血换来的宝贝，你去请戈林诺尹大师帮你制作一把魔法杖，在你晋升到传奇之前，应该足够使用了。”
德鲁夫重重的应了一声，他感激的目光在肖恩和黑旋风的身上一瞥。以他们的关系，自然是不会说什么感激的话了，不过在彼此心中的感情却是愈发的深厚了。
肖恩将手中另外一个魔核和紫金晶石交给了卡特耶复，道：“这是我在亡灵岛上的收获，很适合你使用。”卡特耶复接了过来，突地脸色一变，惊呼道：“八级亡灵魔核？”
众人的脸上都现出了一丝惊讶之色，在魔兽的世界中，七级和八级是一个完全不同的概念，就像是人类的魔导士和大魔法师，虽然仅仅是相差了一级，但是在实力上却是有着天翻地覆的区别。
肖恩拿出七级无属性魔核之时，众人的心中虽然有些惊讶，但是当肖恩取出了相当于君王级别的魔核之时，他们的目光中就有些难以置信了。
嘴角露出了一丝笑容，肖恩摇头道：“怎么，不喜欢我的礼物？”
卡特耶复的脸色微微一红，他向着肖恩深深一躬，不再说些什么了，只是在他的心中，对于肖恩却是愈发的恭敬了起来。
肖恩又拿出了一个冬眠空间，叹道：“这一次去亡灵岛，我还获得了一只七级幽灵马的坐骑，这也是为你准备的，但可惜的是，你如今的实力不足，还无法驾驱这只幽灵马。”
卡特耶复的脸色微微一红，道：“老师，您也可以使用啊。”
肖恩的目光在他们的身上一扫，正要说话之时，却见黄旋风骤然迅快的拍起了身上的一对翅膀，随后它的口中发出了急骤的呼叫声，身周腾起了强大至极的气息，朝着某一个方向形成了一道仿佛是坚不可摧的气墙。
下一刻，无论是黑旋风还是肖恩等人，都是立即戒备了起来。
黄旋风这样的表现，分明是因为它发现了什么隐匿着的敌人，并且这个敌人拥有强大的实力，所以它才会变得如此暴躁。
肖恩的心头更是沉甸甸的，虽然不知道来犯的是什么人，但是黄旋风竟然比自己还要早一步发现，说明自己确实是大意了。
精神意识迅快的扩散了出去，在他全神贯注的搜索下，终于发现了空间中的一点儿异常。",0
"觉。
“是它，是悟道丹！”天儿一声低呼，眼中带着兴奋神情。
悟道丹，号称能够帮助圣域级别高手可以突破的宝物丹药，这般珍贵，即使在圣域之中也极为少见，一般人若是拥有，更是视若珍宝。
如同这位二重大能，他费劲千辛万苦得到这宝贝悟道丹，藏的严严实实，不会有其他人知道。
悟道丹极为珍贵，可以帮助圣域突破，而且，不限制界限，所以，此二重大能才当做传世之宝般留下，没有轻易吞服。转而来争夺这法则碎片，想要提升境界，不到万不得已，他不会吞掉悟道丹。
可惜，一切为他人做嫁衣。
“嗯！的确是悟道丹，不会错！”雷动也是兴奋，这种道香，奇特味道，此钟神奇一切都是悟道丹的特性，做不得假。
“雷动，你快服下，你现在是一重巅峰，有了这枚悟道丹，可以马上突破到二重境界，到时候击杀破军把握会更大一些。”天儿急忙说道。
破军不死，追杀不会停止，在这小世界中，没准什么时候就会碰到，到时候就是危急时刻。所以天儿毫不犹豫让雷动服下丹药。
雷动此刻是一重顶峰，只差一步就可以突破。
不过，即使如此，以他本身的实力足以对抗任何四重以下的人，甚至，若是算上隐藏的手段，越阶对抗四重大能也不是不可以。
“嗯！”雷动重重点点头。
单单以他个人的实力根本不够看，在此地，圣域都是一大批一大批的存在，圣域高手只是排头兵，个体实力若不是达到极为恐怖境界，不足以对抗一切。
看了一眼还在争斗不休之中的战斗，雷动安下心。请你帮忙续写：到处小瓶中的丹药，丹药圆滑，一出现，浓郁至极的香气散发，这香气极为古怪，只是笼罩在雷动周围，不会向着四处飘散。
不过，仅仅闻着，雷动和天儿就感到莫大的好处，悟道丹，果然名不虚传。
雷动毫不犹豫服下丹药。
而后，在原地打坐，开始炼化这悟道丹。
悟道丹一入体内，立刻化作液体，直接流入雷动丹田之中，凝聚不动，而雷动体内立刻沸腾起来，周身如同洗经伐髓一般，轻飘飘，有一种要化道的迹象。
他几乎忍不住要呻吟出来，可是，身旁还有天儿焦急等待，旋即忍了下来，默默忍受。
这般痛苦，只有雷动自己知道。
“怎么样了”天儿心中焦急，服用悟道丹到底会有何种现象，她也不知道，看着雷动紧皱眉头，似乎在极力忍耐什么。
她眼中有丝丝水雾，却不敢打扰雷动。
此刻，雷动再也无法关注天儿丝毫状况，全部精神都在自身上，体内丹田好似要炸开一般，法则之力在其中沸腾！
悟道丹，雷动终于知道它的作用了。
悟道丹化作的清流直接涌入雷动丹田之处法则汇聚之地，而后将雷之法则包裹其中，肉眼可见般，这清流慢慢消散，而雷之法则却是飞速扩张。
同时，一股股如潮思绪涌入雷动体内脑海中，无数玄奥法则领悟全部清晰浮现在他脑中，一些晦涩之处此刻无比清明，他领悟之力飞速上涨。
这般好像被送到嘴边一般，他所需要做的就是张开嘴巴吃下一般。
轰！
一声轻微响声，从他体内传来，而后一股气势汹涌而出，直接将在一旁等候的天儿给震退好远。好在有雷皇冠隐藏气势，这种爆发倒是没有让其余人察觉。
“你突破了？”天儿微微一愣，而后脸上带着欣喜。",0
"，将他笼罩在其中！
几乎是在同时，吞天光柱轰落，重重地撞击在了那盾牌之上，随即便炸裂开来，化作狂暴的天地灵气！
与那吞天光柱一同爆裂的，还有盾牌！
那盾牌，似乎早就不堪重负，在严森那极为狂猛的吞天光柱落下之时，便化作了无数的碎片，而只见那躲在盾牌之后的白木堂修行者，发出一声让人心寒的惨叫，身形颓然坠落！
龙毅看到这一幕，眉头紧皱。那白木堂修行者在接下第三道神通攻击之前，就已经是受伤不轻，而那严森，竟然是如此凶狠，以全力攻击对方，毫不留情，不单是要将对手击退，更像是要将他置于死地！
禁制打开一条裂缝，那白木堂修行者的身躯，坠落沙场，发出一声沉重的闷响，虽然他并没有身死，但看上去，也是虚弱不堪，十分不妙。
严森垂下双手，收起金钵，盯着那白木堂修行者，发出一声冷哼，极为冷漠。
沙场之内，鸦雀无声，绝对多数修行者，都因为亲眼目睹那白木堂修行者的惨败，而感到阵阵心惊。
点将台上，北迦双眼也是微微一皱，但却很快便恢复了淡漠威严的神色，开口道：“还有谁上前挑战严森与龙毅？”
罗迦七堂队伍之中，持续沉默，但很快，便有一黑一白两名修行者，飞上半空。白木堂修行者，飞向龙毅，而黒木堂修行者，则是飞向严森！白木堂修行者进入禁制之内，龙毅将视线落在那人身上，点头道：“报上你的姓名吧。”
那人拱手道：“在下闫肃！”
小黑声音传来，道：“婴变初期？唉，这人实力更加不济，看来，我对那拓拔野手下留情，反倒是让这些人，想要侥幸过关了。”
龙毅闻言，淡淡一笑，传音道：“没关系，小黑，你如果不想那么麻烦的话，就直接在第一式神通攻击中，把他送出去就好了。”
小黑嘿嘿一笑，道：“我正有此意！”
白木堂闫肃神色一肃，道：“大人请出手！”
言罢，闫肃抬手一番，手中多出大量法符，那些法符，在他身前盘旋，就像是落叶一般，将他的身躯，完全遮蔽起来，看上去，颇为了得。
小黑也不再多话，剑身一颤，一股滔天的剑气，便是从剑身中喷发而出，那剑气极为狂猛，还未发动，就已经是使得闫肃身周的那些法符盘旋的动作，稍稍停滞！
紧接着，一道巨大的剑影，出现在了龙毅头顶上方，那剑影，足有十丈之长，在禁制之内，就像是遮天蔽日一般的存在，气势惊人。
“给我出去！”
小黑传来一声低喝，剑影轻颤，一股无形的剑气威压，便是朝着那闫肃席卷而去，很快，闫肃身周的数百道法符，就像是被点燃了一般，快速燃烧起来，势头难以阻挡！
闫肃身处在法符防御之中，身形急退，但是却还是无法挽回身周法符被点燃，化成灰烬的局面！
只是短短的三息时间，闫肃退到了禁制光幕边沿，他身周那数百道法符，尽皆被燃烧殆尽，将他的真身，完全暴露了出来！",0
"相应的指示。
四月二十九日，中央组织部来人，带队的是常务副部长，与元恒健会谈一番以后，中组部工作人员考察了省委常委、组织部长赵乐以及涪城市委书记萧望岳。
中央组织部的人前脚刚走，很快便传出了赵乐即将离开西川省的消息。这个消息传得倒是很快的，没多久便有许多人打电话向韩东求证。
韩东倒是早就知道了这个事情，也无所谓，正好他可以借这个机会观察一下某些人。所以对于这些求证的电话，韩东也没有明说，只说看着不就知道了。
打电话求证的人，大部分是出于关心，毕竟韩东在西川省的主要靠山就是赵乐。而另外一些人，虽然没有打电话，却暗自里窃喜。这其中就包括市长贺金强等人，在他们看来韩东最大的靠山赵乐就要离开西川省了，那么他就不可能再像此前那么嚣张得意，这让他们心中松了一口气至于，也开始为下一步的行动计划了。
第533章 省委人事变动
在许多人看来，韩东最大的靠山是赵乐，至于省委书记元恒健赏识韩东，那也主要是看在赵乐的份上，为了进一步拉拢赵乐的举措而已。如果赵乐一走，就算是高升，可是只要不在西川省了，那么他对韩东的扶持力度就要小不少，毕竟县官不如现管，只怕到时候元恒健对韩东的态度也要变一些。因此在这些人看来，赵乐一走，韩东就不可能再像从前那么嚣张得意，接下来的日子肯定也不会多么的好过。贺金强一方的人，都很兴奋，似乎终于拨开乌云重见天日一样。
邱瑞和手中拿着茶杯，来到贺金强的办公室，眼中那兴奋的光芒掩饰不住。
贺金强丢给他一支烟，两人点燃吸了一阵，邱瑞和终于忍不住道：“贺市长，赵部长听说要高升了，也不知道谁会接替省委组织部长啊。”
贺金强靠在椅背上，眯缝着眼睛，一副高深莫测的样子，过了一会儿才道：“无论是谁接替，我们的工作还是一样干下去。”
邱瑞和点点头道：“那是当然，做好本职工作是我们的职责，现阶段就是要搞好领导干部末位淘汰制。”
贺金强不想在办公室谈太多，便道：“老邱，晚上我们去牧马吧，叫上老魏，大家喝几杯。”
邱瑞和眼前顿时浮现一个白嫩丰满的娇躯，脸上不由得浮现了笑容，道：“那好，我给老魏打电话。”
而此刻，奚晓建的办公室里面，市委常委、市委秘书长侯华东坐在奚晓建的面前，他将市委办一些工作细细地汇报了一番，随后很随意地提到了省委领导即将调整的事情。
奚晓建自然也听说了赵乐即将离开西川省的传言，而且省里面已经调整了省委组织部的副部长，估计这也是为了赵乐走以后的工作安排。刚开始奚晓建听到这个消息，也是有些心动的，不过后来很快便平静下来了。他想通了，就算赵乐走了，但是韩东在省里面另外还有靠山，不说省委书记元恒健对他的赏识，就说省纪委书记汪奇才，那也是对韩东照顾有加。另外，韩东在省里面的靠山少了一个，自己又能怎么样呢，比背景自己还是比不上，而在宾州市韩东控制着六票常委票，自己还是不能将他怎么样。",0
